product,price,link
Sapphire Radeon RX 6800 XT SE NITRO+ 16GB GDDR6,"3 799,00 zł",https://www.x-kom.pl/p/631031-karta-graficzna-amd-sapphire-radeon-rx-6800-xt-se-nitro-16gb-gddr6.html
Zotac GeForce GTX 1650 Gaming AMP CORE GDDR6 4GB,"889,00 zł",https://www.x-kom.pl/p/589077-karta-graficzna-nvidia-zotac-geforce-gtx-1650-gaming-amp-core-gddr6-4gb.html
Gigabyte GeForce GTX 1650 Windforce D6 OC 4GB GDDR6,"1 029,00 zł",https://www.x-kom.pl/p/579284-karta-graficzna-nvidia-gigabyte-geforce-gtx-1650-windforce-d6-oc-4gb-gddr6.html
ASUS GeForce GT 1030 2GB GDDR5,"599,00 zł",https://www.x-kom.pl/p/428869-karta-graficzna-nvidia-asus-geforce-gt-1030-2gb-gddr5.html
Gigabyte GeForce GT 1030 OC 2GB GDDR5,"469,00 zł",https://www.x-kom.pl/p/372376-karta-graficzna-nvidia-gigabyte-geforce-gt-1030-oc-2gb-gddr5.html
Gigabyte GeForce GT 1030 2GB GDDR5,"649,00 zł",https://www.x-kom.pl/p/365852-karta-graficzna-nvidia-gigabyte-geforce-gt-1030-2gb-gddr5.html
Gainward GeForce RTX 4070 Ti Phantom GS 12GB GDDR6X,"4 729,00 zł",https://www.x-kom.pl/p/1117243-karta-graficzna-nvidia-gainward-geforce-rtx-4070-ti-phantom-gs-12gb-gddr6x.html
PNY GeForce GTX 1650 Dual Fan UPRISING Low Profile 4GB GDDR6,"849,00 zł",https://www.x-kom.pl/p/1116320-karta-graficzna-nvidia-pny-geforce-gtx-1650-dual-fan-uprising-low-profile-4gb-gddr6.html
PNY GeForce RTX 3060 VERTO Dual Fan 12GB GDDR6,"1 699,00 zł",https://www.x-kom.pl/p/1116319-karta-graficzna-nvidia-pny-geforce-rtx-3060-verto-dual-fan-12gb-gddr6.html
Sapphire Radeon RX 7900 XT NITRO+ GAMING OC 20GB GDDR6,"5 399,00 zł",https://www.x-kom.pl/p/1116313-karta-graficzna-amd-sapphire-radeon-rx-7900-xt-nitro-gaming-oc-20gb-gddr6.html
Inno3D GeForce GTX 1650 Twin X2 OC V2 4GB GDDR6,"799,00 zł",https://www.x-kom.pl/p/1116216-karta-graficzna-nvidia-inno3d-geforce-gtx-1650-twin-x2-oc-v2-4gb-gddr6.html
MSI Radeon RX 7900 XT GAMING TRIO CLASSIC 20GB GDDR6,"5 249,00 zł",https://www.x-kom.pl/p/1112073-karta-graficzna-amd-msi-radeon-rx-7900-xt-gaming-trio-classic-20gb-gddr6.html
Gigabyte GeForce RTX 3060 Ti Windforce OC LHR 8GB GDDR6,"2 449,00 zł",https://www.x-kom.pl/p/1107850-karta-graficzna-nvidia-gigabyte-geforce-rtx-3060-ti-windforce-oc-lhr-8gb-gddr6.html
ASRock Radeon RX 7900 XT 20GB GDDR6,"4 899,00 zł",https://www.x-kom.pl/p/1101025-karta-graficzna-amd-asrock-radeon-rx-7900-xt-20gb-gddr6.html
KFA2 GeForce RTX 3060 Ti PLUS 1‑Click OC V2 8GB GDDR6X,"2 799,00 zł",https://www.x-kom.pl/p/1100058-karta-graficzna-nvidia-kfa2-geforce-rtx-3060-ti-plus-1-click-oc-v2-8gb-gddr6x.html
XFX Radeon RX 7900 XT Gaming 20GB GDDR6,"5 149,00 zł",https://www.x-kom.pl/p/1099099-karta-graficzna-amd-xfx-radeon-rx-7900-xt-gaming-20gb-gddr6.html
ASRock Arc A770 Phantom Gaming D OC 8GD GDDR6,"1 599,00 zł",https://www.x-kom.pl/p/1089610-karta-graficzna-intel-asrock-arc-a770-phantom-gaming-d-oc-8gd-gddr6.html
Inno3D GeForce RTX 3060 Twin X2 8GD GDDR6,"1 599,00 zł",https://www.x-kom.pl/p/1086680-karta-graficzna-nvidia-inno3d-geforce-rtx-3060-twin-x2-8gd-gddr6.html
MSI GeForce RTX 4080 GAMING X TRIO 16GB GDDR6X,"7 249,00 zł",https://www.x-kom.pl/p/1085977-karta-graficzna-nvidia-msi-geforce-rtx-4080-gaming-x-trio-16gb-gddr6x.html
Zotac GeForce RTX 4080 Gaming Trinity OC 16GB GDDR6X,"6 399,00 zł",https://www.x-kom.pl/p/1085928-karta-graficzna-nvidia-zotac-geforce-rtx-4080-gaming-trinity-oc-16gb-gddr6x.html
Zotac GeForce RTX 4080 Gaming Trinity 16GB GDDR6X,"6 299,00 zł",https://www.x-kom.pl/p/1085927-karta-graficzna-nvidia-zotac-geforce-rtx-4080-gaming-trinity-16gb-gddr6x.html
Inno3D GeForce RTX 4080 ICHILL X3 16GB GDDR6X,"6 599,00 zł",https://www.x-kom.pl/p/1083489-karta-graficzna-nvidia-inno3d-geforce-rtx-4080-ichill-x3-16gb-gddr6x.html
PNY GeForce RTX 4080 VERTO Triple Fan Edition 16GB GDDR6X,"6 549,00 zł",https://www.x-kom.pl/p/1083486-karta-graficzna-nvidia-pny-geforce-rtx-4080-verto-triple-fan-edition-16gb-gddr6x.html
Zotac GeForce RTX 4090 Gaming Trinity OC 24GB GDDR6X,"9 249,00 zł",https://www.x-kom.pl/p/1075531-karta-graficzna-nvidia-zotac-geforce-rtx-4090-gaming-trinity-oc-24gb-gddr6x.html
ASUS Radeon RX 6400 Dual 4GB GDDR6,"1 099,00 zł",https://www.x-kom.pl/p/1065853-karta-graficzna-amd-asus-radeon-rx-6400-dual-4gb-gddr6.html
ASUS Radeon RX 550 Phoenix 2GB GDDR5,"549,00 zł",https://www.x-kom.pl/p/1064257-karta-graficzna-amd-asus-radeon-rx-550-phoenix-2gb-gddr5.html
ASUS GeForce RTX 3050 DUAL 8GB GDDR6,"1 499,00 zł",https://www.x-kom.pl/p/1059833-karta-graficzna-nvidia-asus-geforce-rtx-3050-dual-8gb-gddr6.html
Inno3D GeForce GTX 1630 Compact 4GB GDDR6,"759,00 zł",https://www.x-kom.pl/p/1055318-karta-graficzna-nvidia-inno3d-geforce-gtx-1630-compact-4gb-gddr6.html
PowerColor Radeon RX 6800 XT Red Dragon OC 16GB GDDR6,"3 349,00 zł",https://www.x-kom.pl/p/1050262-karta-graficzna-amd-powercolor-radeon-rx-6800-xt-red-dragon-oc-16gb-gddr6.html
MSI GeForce RTX 3080 VENTUS 3X PLUS LHR 10GB GDDR6X,"3 899,00 zł",https://www.x-kom.pl/p/1049098-karta-graficzna-nvidia-msi-geforce-rtx-3080-ventus-3x-plus-lhr-10gb-gddr6x.html
ASUS Radeon RX 6650 XT Dual OC 8GB GDDR6,"1 869,00 zł",https://www.x-kom.pl/p/742848-karta-graficzna-amd-asus-radeon-rx-6650-xt-dual-oc-8gb-gddr6.html
Gigabyte Radeon RX 6400 D6 Low Profile 4GB GDDR6,"899,00 zł",https://www.x-kom.pl/p/742554-karta-graficzna-amd-gigabyte-radeon-rx-6400-d6-low-profile-4gb-gddr6.html
MSI GeForce GT 730 2GB DDR3,"429,00 zł",https://www.x-kom.pl/p/734128-karta-graficzna-nvidia-msi-geforce-gt-730-2gb-ddr3.html
Zotac GeForce RTX 3050 Gaming Twin Edge OC 8GB GDDR6,"2 099,00 zł",https://www.x-kom.pl/p/717057-karta-graficzna-nvidia-zotac-geforce-rtx-3050-gaming-twin-edge-oc-8gb-gddr6.html
ASUS GeForce RTX 3070 DUAL OC V2 LHR 8GB GDDR6,"3 049,00 zł",https://www.x-kom.pl/p/673213-karta-graficzna-nvidia-asus-geforce-rtx-3070-dual-oc-v2-lhr-8gb-gddr6.html
ASUS GeForce RTX 3070 TUF GAMING OC V2 LHR 8GB GDDR6,"3 349,00 zł",https://www.x-kom.pl/p/673211-karta-graficzna-nvidia-asus-geforce-rtx-3070-tuf-gaming-oc-v2-lhr-8gb-gddr6.html
Gigabyte GeForce RTX 3060 Eagle LHR 12GB GDDR6,"1 899,00 zł",https://www.x-kom.pl/p/672336-karta-graficzna-nvidia-gigabyte-geforce-rtx-3060-eagle-lhr-12gb-gddr6.html
ASUS Radeon RX 6600 XT ROG Strix OC 8GB GDDR6,"2 099,00 zł",https://www.x-kom.pl/p/672073-karta-graficzna-amd-asus-radeon-rx-6600-xt-rog-strix-oc-8gb-gddr6.html
PNY Quadro T1000 4GB GDDR6,"2 299,00 zł",https://www.x-kom.pl/p/670403-karta-graficzna-nvidia-pny-quadro-t1000-4gb-gddr6.html
Gigabyte GeForce RTX 3060 Ti VISION OC LHR 8GB GDDR6,"2 489,00 zł",https://www.x-kom.pl/p/668232-karta-graficzna-nvidia-gigabyte-geforce-rtx-3060-ti-vision-oc-lhr-8gb-gddr6.html
ASUS GeForce RTX 3060 TUF GAMING V2 LHR 12GB GDDR6,"2 149,00 zł",https://www.x-kom.pl/p/663153-karta-graficzna-nvidia-asus-geforce-rtx-3060-tuf-gaming-v2-lhr-12gb-gddr6.html
Zotac GeForce RTX 3070 Ti Gaming Trinity OC 8GB GDDR6X,"4 499,00 zł",https://www.x-kom.pl/p/661590-karta-graficzna-nvidia-zotac-geforce-rtx-3070-ti-gaming-trinity-oc-8gb-gddr6x.html
Inno3D GeForce RTX 3060 Ti TWIN X2 OC LHR 8GB GDDR6,"2 199,00 zł",https://www.x-kom.pl/p/660090-karta-graficzna-nvidia-inno3d-geforce-rtx-3060-ti-twin-x2-oc-lhr-8gb-gddr6.html
Gigabyte GeForce RTX 3070 Ti AORUS MASTER LHR 8GB GDDRX6,"3 799,00 zł",https://www.x-kom.pl/p/659844-karta-graficzna-nvidia-gigabyte-geforce-rtx-3070-ti-aorus-master-lhr-8gb-gddrx6.html
Sapphire Radeon RX 6700 XT PULSE 12GB GDDR6,"2 299,00 zł",https://www.x-kom.pl/p/641503-karta-graficzna-amd-sapphire-radeon-rx-6700-xt-pulse-12gb-gddr6.html
Gainward GeForce RTX 3060 Ghost OC 12GB GDDR6,"2 189,00 zł",https://www.x-kom.pl/p/634848-karta-graficzna-nvidia-gainward-geforce-rtx-3060-ghost-oc-12gb-gddr6.html
Zotac GeForce RTX 3060 AMP White Edition 12GB GDDR6,"4 099,00 zł",https://www.x-kom.pl/p/633012-karta-graficzna-nvidia-zotac-geforce-rtx-3060-amp-white-edition-12gb-gddr6.html
Sapphire Radeon RX 6800 Gaming OC 16GB GDDR6,"2 999,00 zł",https://www.x-kom.pl/p/631032-karta-graficzna-amd-sapphire-radeon-rx-6800-gaming-oc-16gb-gddr6.html
Gigabyte GeForce GT 710 2GB DDR5,"319,00 zł",https://www.x-kom.pl/p/616270-karta-graficzna-nvidia-gigabyte-geforce-gt-710-2gb-ddr5.html
Gigabyte GeForce GT 710 Low Profile 2GB DDR5,"319,00 zł",https://www.x-kom.pl/p/616269-karta-graficzna-nvidia-gigabyte-geforce-gt-710-low-profile-2gb-ddr5.html
Palit GeForce RTX 3080 Gaming Pro 10GB GDDR6X,"4 299,00 zł",https://www.x-kom.pl/p/590452-karta-graficzna-nvidia-palit-geforce-rtx-3080-gaming-pro-10gb-gddr6x.html
ASUS Radeon RX 550 Phoenix EVO 4GB GDDR5,"649,00 zł",https://www.x-kom.pl/p/582932-karta-graficzna-amd-asus-radeon-rx-550-phoenix-evo-4gb-gddr5.html
Gigabyte GeForce GT 1030 Low Profile 2GB DDR4,"419,00 zł",https://www.x-kom.pl/p/428872-karta-graficzna-nvidia-gigabyte-geforce-gt-1030-low-profile-2gb-ddr4.html
Inno3D GeForce GT 1030 2GB GDDR5,"429,00 zł",https://www.x-kom.pl/p/392334-karta-graficzna-nvidia-inno3d-geforce-gt-1030-2gb-gddr5.html
Zotac GeForce GT 1030 2GB GDDR5,"449,00 zł",https://www.x-kom.pl/p/388902-karta-graficzna-nvidia-zotac-geforce-gt-1030-2gb-gddr5.html
ASUS GeForce GT 1030 SL 2GB GDDR5,"549,00 zł",https://www.x-kom.pl/p/370348-karta-graficzna-nvidia-asus-geforce-gt-1030-sl-2gb-gddr5.html
Gigabyte GeForce GT 1030 Silent Low Profile 2GB GDDR5,"649,00 zł",https://www.x-kom.pl/p/366574-karta-graficzna-nvidia-gigabyte-geforce-gt-1030-silent-low-profile-2gb-gddr5.html
Gigabyte GeForce GT 710 2GB DDR3,"285,00 zł",https://www.x-kom.pl/p/288213-karta-graficzna-nvidia-gigabyte-geforce-gt-710-2gb-ddr3.html
PowerColor Radeon RX 7900 XTX Red Devil 24GB GDDR6,"6 399,00 zł",https://www.x-kom.pl/p/1123505-karta-graficzna-amd-powercolor-radeon-rx-7900-xtx-red-devil-24gb-gddr6.html
MSI GeForce RTX 3060 Ti GAMING X TRIO 8GB GDDR6X,"2 699,00 zł",https://www.x-kom.pl/p/1121251-karta-graficzna-nvidia-msi-geforce-rtx-3060-ti-gaming-x-trio-8gb-gddr6x.html
ASUS GeForce RTX 3060 Dual OC 8GB GDDR6,"1 719,00 zł",https://www.x-kom.pl/p/1121007-karta-graficzna-nvidia-asus-geforce-rtx-3060-dual-oc-8gb-gddr6.html
ASUS Radeon RX 560 ROG Strix 4GB GDDR5,"699,00 zł",https://www.x-kom.pl/p/1120888-karta-graficzna-amd-asus-radeon-rx-560-rog-strix-4gb-gddr5.html
ASUS GeForce RTX 3060 Ti Dual White OC 8GB GDDR6X,"2 649,00 zł",https://www.x-kom.pl/p/1119796-karta-graficzna-nvidia-asus-geforce-rtx-3060-ti-dual-white-oc-8gb-gddr6x.html
ASUS GeForce RTX 3060 Dual White OC 8GB GDDR6,"1 899,00 zł",https://www.x-kom.pl/p/1119795-karta-graficzna-nvidia-asus-geforce-rtx-3060-dual-white-oc-8gb-gddr6.html
ASUS GeForce GTX 1650 Phoenix EVO OC 4GB GDDR6,"999,00 zł",https://www.x-kom.pl/p/1119794-karta-graficzna-nvidia-asus-geforce-gtx-1650-phoenix-evo-oc-4gb-gddr6.html
Sapphire Radeon RX 7900 XT PULSE GAMING OC 20GB GDDR6,"5 399,00 zł",https://www.x-kom.pl/p/1116314-karta-graficzna-amd-sapphire-radeon-rx-7900-xt-pulse-gaming-oc-20gb-gddr6.html
Zotac GeForce RTX 3070 Ti Gaming 8GB GDDR6X,"3 299,00 zł",https://www.x-kom.pl/p/1115577-karta-graficzna-nvidia-zotac-geforce-rtx-3070-ti-gaming-8gb-gddr6x.html
PNY GeForce RTX 3060 VERTO Dual Fan Edition 8GB GDDR6,"1 659,00 zł",https://www.x-kom.pl/p/1115126-karta-graficzna-nvidia-pny-geforce-rtx-3060-verto-dual-fan-edition-8gb-gddr6.html
PowerColor Radeon RX 7900 XT 20GB GDDR6,"5 149,00 zł",https://www.x-kom.pl/p/1115028-karta-graficzna-amd-powercolor-radeon-rx-7900-xt-20gb-gddr6.html
Gigabyte GeForce RTX 3060 GAMING OC 8GB GDDR6,"1 929,00 zł",https://www.x-kom.pl/p/1107862-karta-graficzna-nvidia-gigabyte-geforce-rtx-3060-gaming-oc-8gb-gddr6.html
Palit GeForce RTX 4080 GamingPro 16GB GDDR6X,"6 699,00 zł",https://www.x-kom.pl/p/1107147-karta-graficzna-nvidia-palit-geforce-rtx-4080-gamingpro-16gb-gddr6x.html
Palit GeForce RTX 4080 GamingPro OC 16GB GDDR6X,"6 599,00 zł",https://www.x-kom.pl/p/1107146-karta-graficzna-nvidia-palit-geforce-rtx-4080-gamingpro-oc-16gb-gddr6x.html
PowerColor Radeon RX 7900 XT Red Devil 20GB GDDR6,"5 649,00 zł",https://www.x-kom.pl/p/1104113-karta-graficzna-amd-powercolor-radeon-rx-7900-xt-red-devil-20gb-gddr6.html
ASUS GeForce RTX 3050 TUF Gaming OC 8GB GDDR6,"1 699,00 zł",https://www.x-kom.pl/p/1102502-karta-graficzna-nvidia-asus-geforce-rtx-3050-tuf-gaming-oc-8gb-gddr6.html
Zotac GeForce RTX 4070 Ti Gaming TRINITY OC 12GB GDDR6X,"4 629,00 zł",https://www.x-kom.pl/p/1101324-karta-graficzna-nvidia-zotac-geforce-rtx-4070-ti-gaming-trinity-oc-12gb-gddr6x.html
PNY GeForce RTX 4090 XLR8 Gaming Verto OC 24GB GDDR6X,"9 399,00 zł",https://www.x-kom.pl/p/1100809-karta-graficzna-nvidia-pny-geforce-rtx-4090-xlr8-gaming-verto-oc-24gb-gddr6x.html
KFA2 GeForce RTX 4080 SG 1‑Click OC 16GB GDDR6X,"6 799,00 zł",https://www.x-kom.pl/p/1100067-karta-graficzna-nvidia-kfa2-geforce-rtx-4080-sg-1-click-oc-16gb-gddr6x.html
XFX Radeon RX 7900 XT Gaming SPEEDSTER MERC310 20GB GDDR6,"5 499,00 zł",https://www.x-kom.pl/p/1099103-karta-graficzna-amd-xfx-radeon-rx-7900-xt-gaming-speedster-merc310-20gb-gddr6.html
XFX Radeon RX 7900 XT BLACK Gaming SPEEDSTER MERC310 20GB GDDR6,"5 549,00 zł",https://www.x-kom.pl/p/1099102-karta-graficzna-amd-xfx-radeon-rx-7900-xt-black-gaming-speedster-merc310-20gb-gddr6.html
XFX Radeon RX 7900 XTX BLACK Gaming SPEEDSTER MERC310 24GB GDDR6,"6 799,00 zł",https://www.x-kom.pl/p/1099100-karta-graficzna-amd-xfx-radeon-rx-7900-xtx-black-gaming-speedster-merc310-24gb-gddr6.html
Gigabyte Radeon RX 7900 XT 20GB GDDR6,"5 099,00 zł",https://www.x-kom.pl/p/1099097-karta-graficzna-amd-gigabyte-radeon-rx-7900-xt-20gb-gddr6.html
Gigabyte Radeon RX 7900 XTX GAMING OC 24GB GDDR6,"5 999,00 zł",https://www.x-kom.pl/p/1099092-karta-graficzna-amd-gigabyte-radeon-rx-7900-xtx-gaming-oc-24gb-gddr6.html
MSI GeForce RTX 4070 Ti GAMING TRIO 12GB GDDR6X,"4 799,00 zł",https://www.x-kom.pl/p/1098609-karta-graficzna-nvidia-msi-geforce-rtx-4070-ti-gaming-trio-12gb-gddr6x.html
Gigabyte GeForce RTX 4070 Ti EAGLE OC 12GB GDDR6X,"4 599,00 zł",https://www.x-kom.pl/p/1096139-karta-graficzna-nvidia-gigabyte-geforce-rtx-4070-ti-eagle-oc-12gb-gddr6x.html
Inno3D GeForce RTX 3060 Twin X2 OC 8GB GDDR6,"1 529,00 zł",https://www.x-kom.pl/p/1086681-karta-graficzna-nvidia-inno3d-geforce-rtx-3060-twin-x2-oc-8gb-gddr6.html
Inno3D GeForce RTX 4080 X3 16GB GDDR6X,"6 299,00 zł",https://www.x-kom.pl/p/1083492-karta-graficzna-nvidia-inno3d-geforce-rtx-4080-x3-16gb-gddr6x.html
Palit GeForce RTX 4080 GameRock 16GB GDDR6X,"6 899,00 zł",https://www.x-kom.pl/p/1083483-karta-graficzna-nvidia-palit-geforce-rtx-4080-gamerock-16gb-gddr6x.html
Gigabyte GeForce RTX 4080 AORUS XTREME WATERFORCE WB 16GB GDDRX6,"8 049,00 zł",https://www.x-kom.pl/p/1083478-karta-graficzna-nvidia-gigabyte-geforce-rtx-4080-aorus-xtreme-waterforce-wb-16gb-gddrx6.html
Gigabyte GeForce RTX 4080 AORUS XTREME WATERFORCE 16GB GDDRX6,"7 899,00 zł",https://www.x-kom.pl/p/1083477-karta-graficzna-nvidia-gigabyte-geforce-rtx-4080-aorus-xtreme-waterforce-16gb-gddrx6.html
Gigabyte GeForce RTX 4080 EAGLE 16GB GDDRX6,"6 999,00 zł",https://www.x-kom.pl/p/1083476-karta-graficzna-nvidia-gigabyte-geforce-rtx-4080-eagle-16gb-gddrx6.html
Gigabyte GeForce RTX 4080 GAMING OC 16GB GDDRX6,"6 999,00 zł",https://www.x-kom.pl/p/1083472-karta-graficzna-nvidia-gigabyte-geforce-rtx-4080-gaming-oc-16gb-gddrx6.html
Gigabyte GeForce RTX 4090 Aorus MASTER 24GB GDDR6X,"10 299,00 zł",https://www.x-kom.pl/p/1075869-karta-graficzna-nvidia-gigabyte-geforce-rtx-4090-aorus-master-24gb-gddr6x.html
Inno3D GeForce RTX 4090 iChill X3 24GB GDDR6X,"9 649,00 zł",https://www.x-kom.pl/p/1075548-karta-graficzna-nvidia-inno3d-geforce-rtx-4090-ichill-x3-24gb-gddr6x.html
Zotac GeForce RTX 4090 Gaming AMP Extreme AIRO 24GB GDDR6X,"10 499,00 zł",https://www.x-kom.pl/p/1075533-karta-graficzna-nvidia-zotac-geforce-rtx-4090-gaming-amp-extreme-airo-24gb-gddr6x.html
Zotac GeForce RTX 4090 Gaming Trinity 24GB GDDR6X,"9 899,00 zł",https://www.x-kom.pl/p/1075529-karta-graficzna-nvidia-zotac-geforce-rtx-4090-gaming-trinity-24gb-gddr6x.html
Palit GeForce RTX 4090 GameRock 24GB GDDR6X,"9 999,00 zł",https://www.x-kom.pl/p/1075255-karta-graficzna-nvidia-palit-geforce-rtx-4090-gamerock-24gb-gddr6x.html
PNY Quadro T1000 8GB GDDR6,"2 499,00 zł",https://www.x-kom.pl/p/1066853-karta-graficzna-nvidia-pny-quadro-t1000-8gb-gddr6.html
Inno3D GeForce RTX 3070 TWIN X2 LHR 8GB GDDR6,"2 859,00 zł",https://www.x-kom.pl/p/1064197-karta-graficzna-nvidia-inno3d-geforce-rtx-3070-twin-x2-lhr-8gb-gddr6.html
MSI GeForce GTX 1630 VENTUS XS OC 4GB GDDR6,"789,00 zł",https://www.x-kom.pl/p/1053678-karta-graficzna-nvidia-msi-geforce-gtx-1630-ventus-xs-oc-4gb-gddr6.html
Palit GeForce GTX 1630 Dual 4GB GDDR6,"799,00 zł",https://www.x-kom.pl/p/1052373-karta-graficzna-nvidia-palit-geforce-gtx-1630-dual-4gb-gddr6.html
Gainward GeForce GTX 1630 Ghost 4GB GDDR6,"799,00 zł",https://www.x-kom.pl/p/1052371-karta-graficzna-nvidia-gainward-geforce-gtx-1630-ghost-4gb-gddr6.html
XFX Radeon RX 6650 XT Ultra QICK308 8GB GDDR6,"1 849,00 zł",https://www.x-kom.pl/p/747785-karta-graficzna-amd-xfx-radeon-rx-6650-xt-ultra-qick308-8gb-gddr6.html
Zotac GeForce RTX 3050 AMP 8GB GDDR6,"1 579,00 zł",https://www.x-kom.pl/p/747008-karta-graficzna-nvidia-zotac-geforce-rtx-3050-amp-8gb-gddr6.html
ASRock Radeon RX 6400 Challenger ITX 4GB GDDR6,"759,00 zł",https://www.x-kom.pl/p/742555-karta-graficzna-amd-asrock-radeon-rx-6400-challenger-itx-4gb-gddr6.html
MSI Radeon RX 6400 AERO ITX 4GB GDDR6,"739,00 zł",https://www.x-kom.pl/p/735539-karta-graficzna-amd-msi-radeon-rx-6400-aero-itx-4gb-gddr6.html
MSI Radeon RX 6650 XT MECH 2X OC 8GB GDDR6,"1 849,00 zł",https://www.x-kom.pl/p/735531-karta-graficzna-amd-msi-radeon-rx-6650-xt-mech-2x-oc-8gb-gddr6.html
MSI Radeon RX 6650 XT GAMING X 8GB GDDR6,"2 699,00 zł",https://www.x-kom.pl/p/735530-karta-graficzna-amd-msi-radeon-rx-6650-xt-gaming-x-8gb-gddr6.html
Gigabyte GeForce GT 730 2GB GDDR5,"379,00 zł",https://www.x-kom.pl/p/735524-karta-graficzna-nvidia-gigabyte-geforce-gt-730-2gb-gddr5.html
KFA2 GeForce RTX 3050 EX 1‑Click OC 8GB GDDR6,"1 469,00 zł",https://www.x-kom.pl/p/731680-karta-graficzna-nvidia-kfa2-geforce-rtx-3050-ex-1-click-oc-8gb-gddr6.html
KFA2 GeForce RTX 3060 Ti EX LHR 8GB GDDR6,"2 599,00 zł",https://www.x-kom.pl/p/726430-karta-graficzna-nvidia-kfa2-geforce-rtx-3060-ti-ex-lhr-8gb-gddr6.html
Gainward GeForce RTX 3050 Ghost 8GB GDDR6,"1 699,00 zł",https://www.x-kom.pl/p/717639-karta-graficzna-nvidia-gainward-geforce-rtx-3050-ghost-8gb-gddr6.html
Palit GeForce GT 730 2GB DDR3,"319,00 zł",https://www.x-kom.pl/p/717507-karta-graficzna-nvidia-palit-geforce-gt-730-2gb-ddr3.html
MSI GeForce RTX 3050 AERO ITX OC 8GB GDDR6,"1 779,00 zł",https://www.x-kom.pl/p/717089-karta-graficzna-nvidia-msi-geforce-rtx-3050-aero-itx-oc-8gb-gddr6.html
Inno3D GeForce RTX 3050 Twin X2 OC 8GB GDDR6,"1 539,00 zł",https://www.x-kom.pl/p/717058-karta-graficzna-nvidia-inno3d-geforce-rtx-3050-twin-x2-oc-8gb-gddr6.html
MSI GeForce RTX 3050 GAMING X 8GB GDDR6,"1 929,00 zł",https://www.x-kom.pl/p/715691-karta-graficzna-nvidia-msi-geforce-rtx-3050-gaming-x-8gb-gddr6.html
Gigabyte GeForce RTX 3050 EAGLE 8GB GDDR6,"1 599,00 zł",https://www.x-kom.pl/p/715687-karta-graficzna-nvidia-gigabyte-geforce-rtx-3050-eagle-8gb-gddr6.html
MSI GeForce RTX 2060 VENTUS OC 12GB GDDR6,"1 449,00 zł",https://www.x-kom.pl/p/711434-karta-graficzna-nvidia-msi-geforce-rtx-2060-ventus-oc-12gb-gddr6.html
PNY Quadro RTX A2000 6GB GDDR6,"3 299,00 zł",https://www.x-kom.pl/p/697668-karta-graficzna-nvidia-pny-quadro-rtx-a2000-6gb-gddr6.html
KFA2 GeForce RTX 3060 Ti 1‑Click OC LHR 8GB GDDR6,"2 099,00 zł",https://www.x-kom.pl/p/679725-karta-graficzna-nvidia-kfa2-geforce-rtx-3060-ti-1-click-oc-lhr-8gb-gddr6.html
ASRock Radeon RX 6600 XT 8GB Challenger D OC 8GB GDDR6,"1 799,00 zł",https://www.x-kom.pl/p/673309-karta-graficzna-amd-asrock-radeon-rx-6600-xt-8gb-challenger-d-oc-8gb-gddr6.html
ASUS GeForce RTX 3060 Phoenix V2 LHR 12GB GDDR6,"2 099,00 zł",https://www.x-kom.pl/p/671956-karta-graficzna-nvidia-asus-geforce-rtx-3060-phoenix-v2-lhr-12gb-gddr6.html
Zotac GeForce RTX 3070 Gaming Twin Edge LHR 8GB GDDR6,"3 099,00 zł",https://www.x-kom.pl/p/661600-karta-graficzna-nvidia-zotac-geforce-rtx-3070-gaming-twin-edge-lhr-8gb-gddr6.html
Zotac GeForce RTX 3070 Gaming Twin Edge OC LHR White 8GB GDDR6,"2 999,00 zł",https://www.x-kom.pl/p/661595-karta-graficzna-nvidia-zotac-geforce-rtx-3070-gaming-twin-edge-oc-lhr-white-8gb-gddr6.html
Zotac GeForce RTX 3070 Gaming AMP Holo LHR 8GB GDDR6,"3 299,00 zł",https://www.x-kom.pl/p/661592-karta-graficzna-nvidia-zotac-geforce-rtx-3070-gaming-amp-holo-lhr-8gb-gddr6.html
MSI GeForce RTX 3080 GAMING Z TRIO LHR 10GB GDDR6X,"6 999,00 zł",https://www.x-kom.pl/p/659822-karta-graficzna-nvidia-msi-geforce-rtx-3080-gaming-z-trio-lhr-10gb-gddr6x.html
KFA2 GeForce RTX 3060 1‑Click OC LHR 12 GB GDDR6,"2 599,00 zł",https://www.x-kom.pl/p/638564-karta-graficzna-nvidia-kfa2-geforce-rtx-3060-1-click-oc-lhr-12-gb-gddr6.html
ASUS GeForce GTX 1650 Phoenix OC 4GB GDDR6,"999,00 zł",https://www.x-kom.pl/p/637729-karta-graficzna-nvidia-asus-geforce-gtx-1650-phoenix-oc-4gb-gddr6.html
Palit GeForce RTX 3060 Dual OC 12GB GDDR6,"1 879,00 zł",https://www.x-kom.pl/p/633459-karta-graficzna-nvidia-palit-geforce-rtx-3060-dual-oc-12gb-gddr6.html
AMD Radeon Pro W5700 8GB GDDR6,"4 799,00 zł",https://www.x-kom.pl/p/625907-karta-graficzna-amd-amd-radeon-pro-w5700-8gb-gddr6.html
Gigabyte Radeon RX 6900 XT GAMING OC 16GB GDDR6,"5 699,00 zł",https://www.x-kom.pl/p/624936-karta-graficzna-amd-gigabyte-radeon-rx-6900-xt-gaming-oc-16gb-gddr6.html
